timestamp,location,temperature,humidity,wind_speed,precipitation,power_outage
2023-10-01 12:40:00,Mangalore,38.64974752429116,56.28138140108974,5.974366174221876,0.20309218483201552,1
2023-10-01 12:50:00,Mangalore,37.62680116844896,57.07581200595494,5.715095637990087,1.2609049944044892,1
2023-10-01 13:00:00,Mangalore,34.0,90.0,9.5,1.3,0
2023-10-01 13:10:00,Mangalore,34.0,89.9,9.3,1.7,0
2023-10-01 13:20:00,Mangalore,34.0,89.9,9.2,2.1,0
2023-10-01 13:30:00,Mangalore,34.0,89.9,9.0,2.5,0
2023-10-01 13:40:00,Mangalore,34.0,89.8,8.8,2.9,0
2023-10-01 13:50:00,Mangalore,33.9,89.8,8.7,3.3,0
2023-10-01 14:00:00,Mangalore,33.9,89.7,8.5,3.7,0
2023-10-01 14:10:00,Mangalore,33.9,89.7,8.4,4.1,0
2023-10-01 14:20:00,Mangalore,33.9,89.6,8.2,4.4,0
2023-10-01 14:30:00,Mangalore,33.9,89.5,8.1,4.8,0
2023-10-01 14:40:00,Mangalore,33.9,89.4,7.9,5.2,0
2023-10-01 14:50:00,Mangalore,33.8,89.4,7.8,5.5,0
2023-10-01 15:00:00,Mangalore,33.8,89.3,7.6,5.9,0
2023-10-01 15:10:00,Mangalore,33.8,89.2,7.5,6.2,0
2023-10-01 15:20:00,Mangalore,33.7,89.1,7.4,6.5,0
2023-10-01 15:30:00,Mangalore,33.7,88.9,7.3,6.8,0
2023-10-01 15:40:00,Mangalore,33.7,88.8,7.1,7.1,0
2023-10-01 15:50:00,Mangalore,33.7,88.7,7.0,7.4,0
2023-10-01 16:00:00,Mangalore,33.6,88.6,6.9,7.7,0
2023-10-01 16:10:00,Mangalore,33.6,88.4,6.8,8.0,0
2023-10-01 16:20:00,Mangalore,33.5,88.3,6.7,8.2,0
2023-10-01 16:30:00,Mangalore,33.5,88.1,6.6,8.4,0
2023-10-01 16:40:00,Mangalore,33.5,88.0,6.5,8.7,0
2023-10-01 16:50:00,Mangalore,33.4,87.8,6.5,8.9,0
2023-10-01 17:00:00,Mangalore,33.4,87.7,6.4,9.0,0
2023-10-01 17:10:00,Mangalore,33.3,87.5,6.3,9.2,0
2023-10-01 17:20:00,Mangalore,33.3,87.3,6.3,9.4,0
2023-10-01 17:30:00,Mangalore,33.2,87.1,6.2,9.5,0
2023-10-01 17:40:00,Mangalore,33.2,86.9,6.1,9.6,0
2023-10-01 17:50:00,Mangalore,33.1,86.8,6.1,9.7,0
2023-10-01 18:00:00,Mangalore,38.80440316305094,56.09891735013374,6.038212146167106,1.4497328995720329,1
2023-10-01 18:10:00,Mangalore,37.13595224453071,56.9827388667953,5.638466531302564,0.7603754151571605,1
2023-10-01 18:20:00,Mangalore,36.06462981938164,57.74451457472487,6.256865810325953,0.901223735905277,1
2023-10-01 18:30:00,Mangalore,37.728136424244035,57.83650302985154,6.768303252551038,1.8351084742676138,1
2023-10-01 18:40:00,Mangalore,36.74890377468397,57.6013410069659,5.900411713039137,1.907771229233453,1
2023-10-01 18:50:00,Mangalore,36.36544514749692,57.514205366172774,5.415254188721439,1.4444562664246299,1
2023-10-01 19:00:00,Mangalore,36.941254418899746,57.759182446358935,6.096267068340993,0.9133767295257855,1
2023-10-01 19:10:00,Mangalore,37.39569980496666,56.271102169095705,5.994021987558939,1.8849794186535083,1
2023-10-01 19:20:00,Mangalore,38.16177596490719,57.4068862765827,6.830085319756451,0.024724897639608834,1
2023-10-01 19:30:00,Mangalore,36.73321776748339,55.493475310012556,5.884695971887196,0.6204527431284452,1
2023-10-01 19:40:00,Mangalore,37.67077499386028,56.553223725243924,5.159614407435258,0.3097093604910859,1
2023-10-01 19:50:00,Mangalore,36.345673703141316,57.681785026742546,6.858651937843401,1.126489836755359,1
2023-10-01 20:00:00,Mangalore,32.4,83.8,6.2,9.5,0
2023-10-01 20:10:00,Mangalore,32.3,83.6,6.3,9.4,0
2023-10-01 20:20:00,Mangalore,32.2,83.3,6.3,9.2,0
2023-10-01 20:30:00,Mangalore,32.1,83.0,6.4,9.0,0
2023-10-01 20:40:00,Mangalore,32.1,82.8,6.5,8.9,0
2023-10-01 20:50:00,Mangalore,32.0,82.5,6.5,8.7,0
2023-10-01 21:00:00,Mangalore,31.9,82.2,6.6,8.4,0
2023-10-01 21:10:00,Mangalore,31.9,81.9,6.7,8.2,0
2023-10-01 21:20:00,Mangalore,31.8,81.7,6.8,8.0,0
2023-10-01 21:30:00,Mangalore,31.7,81.4,6.9,7.7,0
2023-10-01 21:40:00,Mangalore,31.6,81.1,7.0,7.4,0
2023-10-01 21:50:00,Mangalore,31.6,80.8,7.1,7.1,0
2023-10-01 22:00:00,Mangalore,31.5,80.5,7.3,6.8,0
2023-10-01 22:10:00,Mangalore,31.4,80.2,7.4,6.5,0
2023-10-01 22:20:00,Mangalore,31.3,79.9,7.5,6.2,0
2023-10-01 22:30:00,Mangalore,31.2,79.6,7.6,5.9,0
2023-10-01 22:40:00,Mangalore,31.2,79.3,7.8,5.5,0
2023-10-01 22:50:00,Mangalore,31.1,79.0,7.9,5.2,0
2023-10-01 23:00:00,Mangalore,31.0,78.7,8.1,4.8,0
2023-10-01 23:10:00,Mangalore,30.9,78.4,8.2,4.4,0
2023-10-01 23:20:00,Mangalore,30.8,78.1,8.4,4.1,0
2023-10-01 23:30:00,Mangalore,30.7,77.8,8.5,3.7,0
2023-10-01 23:40:00,Mangalore,30.7,77.5,8.7,3.3,0
2023-10-01 23:50:00,Mangalore,30.6,77.2,8.8,2.9,0
2023-10-02 00:00:00,Mangalore,30.0,75.0,10.0,0.0,0
2023-10-02 00:10:00,Mangalore,30.1,75.3,10.2,0.4,0
2023-10-02 00:20:00,Mangalore,30.2,75.6,10.3,0.8,0
2023-10-02 00:30:00,Mangalore,30.3,75.9,10.5,1.3,0
2023-10-02 00:40:00,Mangalore,30.3,76.3,10.7,1.7,0
2023-10-02 00:50:00,Mangalore,30.4,76.6,10.8,2.1,0
2023-10-02 01:00:00,Mangalore,30.5,76.9,11.0,2.5,0
2023-10-02 01:10:00,Mangalore,30.6,77.2,11.2,2.9,0
2023-10-02 01:20:00,Mangalore,30.7,77.5,11.3,3.3,0
2023-10-02 01:30:00,Mangalore,30.7,77.8,11.5,3.7,0
2023-10-02 01:40:00,Mangalore,30.8,78.1,11.6,4.1,0
2023-10-02 01:50:00,Mangalore,30.9,78.4,11.8,4.4,0
2023-10-02 02:00:00,Mangalore,31.0,78.7,11.9,4.8,0
2023-10-02 02:10:00,Mangalore,31.1,79.0,12.1,5.2,0
2023-10-02 02:20:00,Mangalore,31.2,79.3,12.2,5.5,0
2023-10-02 02:30:00,Mangalore,31.2,79.6,12.4,5.9,0
2023-10-02 02:40:00,Mangalore,31.3,79.9,12.5,6.2,0
2023-10-02 02:50:00,Mangalore,31.4,80.2,12.6,6.5,0
2023-10-02 03:00:00,Mangalore,31.5,80.5,12.7,6.8,0
2023-10-02 03:10:00,Mangalore,31.6,80.8,12.9,7.1,0
2023-10-02 03:20:00,Mangalore,31.6,81.1,13.0,7.4,0
2023-10-02 03:30:00,Mangalore,31.7,81.4,13.1,7.7,0
2023-10-02 03:40:00,Mangalore,31.8,81.7,13.2,8.0,0
2023-10-02 03:50:00,Mangalore,31.9,81.9,13.3,8.2,0
2023-10-02 04:00:00,Mangalore,31.9,82.2,13.4,8.4,0
2023-10-02 04:10:00,Mangalore,32.0,82.5,13.5,8.7,0
2023-10-02 04:20:00,Mangalore,32.1,82.8,13.5,8.9,0
2023-10-02 04:30:00,Mangalore,32.1,83.0,13.6,9.0,0
2023-10-02 04:40:00,Mangalore,32.2,83.3,13.7,9.2,0
2023-10-02 04:50:00,Mangalore,32.3,83.6,13.7,9.4,0
2023-10-02 05:00:00,Mangalore,32.4,83.8,13.8,9.5,0
2023-10-02 05:10:00,Mangalore,32.4,84.1,13.9,9.6,0
2023-10-02 05:20:00,Mangalore,32.5,84.3,13.9,9.7,0
2023-10-02 05:30:00,Mangalore,32.5,84.6,13.9,9.8,0
2023-10-02 05:40:00,Mangalore,32.6,84.8,14.0,9.9,0
2023-10-02 05:50:00,Mangalore,32.7,85.0,14.0,9.9,0
2023-10-02 06:00:00,Mangalore,37.732446507099624,57.22691067408033,5.217828905875624,1.0665046318133478,1
2023-10-02 06:10:00,Mangalore,36.36977671732815,55.70381585672096,5.303915656227213,1.9653063081848556,1
2023-10-02 06:20:00,Mangalore,36.55174357941588,57.3735715347151,6.004835913043569,0.5156459125365263,1
2023-10-02 06:30:00,Mangalore,38.025810219974225,56.93491634503407,6.517723423498638,0.9978804987063383,1
2023-10-02 06:40:00,Mangalore,37.022972733092615,57.453384759500274,5.448351957538302,1.8368635596910634,1
2023-10-02 06:50:00,Mangalore,37.53517550317749,56.084681462715935,6.271180807149535,0.7018056568911744,1
2023-10-02 07:00:00,Mangalore,37.25930148331422,57.28976938018679,5.555331103679114,1.9373881213294242,1
2023-10-02 07:10:00,Mangalore,36.9925956713463,55.37787175207082,5.607375473094724,0.8385634190171529,1
2023-10-02 07:20:00,Mangalore,36.99374380740113,56.74472886801109,6.401379658412836,0.9999919535362964,1
2023-10-02 07:30:00,Mangalore,38.88313172507192,57.47661208765217,6.864525769302628,1.3045320121565258,1
2023-10-02 07:40:00,Mangalore,36.33428643329697,57.1262513227111,5.632636617898762,0.2046604986433398,1
2023-10-02 07:50:00,Mangalore,38.327904851039314,56.15233603353568,5.9130203845628575,0.18085567532359703,1
2023-10-02 08:00:00,Mangalore,33.4,87.7,13.6,9.0,0
2023-10-02 08:10:00,Mangalore,33.4,87.8,13.5,8.9,0
2023-10-02 08:20:00,Mangalore,33.5,88.0,13.5,8.7,0
2023-10-02 08:30:00,Mangalore,33.5,88.1,13.4,8.4,0
2023-10-02 08:40:00,Mangalore,33.5,88.3,13.3,8.2,0
2023-10-02 08:50:00,Mangalore,33.6,88.4,13.2,8.0,0
2023-10-02 09:00:00,Mangalore,33.6,88.6,13.1,7.7,0
2023-10-02 09:10:00,Mangalore,33.7,88.7,13.0,7.4,0
2023-10-02 09:20:00,Mangalore,33.7,88.8,12.9,7.1,0
2023-10-02 09:30:00,Mangalore,33.7,88.9,12.7,6.8,0
2023-10-02 09:40:00,Mangalore,33.7,89.1,12.6,6.5,0
2023-10-02 09:50:00,Mangalore,33.8,89.2,12.5,6.2,0
2023-10-02 10:00:00,Mangalore,33.8,89.3,12.4,5.9,0
2023-10-02 10:10:00,Mangalore,33.8,89.4,12.2,5.5,0
2023-10-02 10:20:00,Mangalore,33.9,89.4,12.1,5.2,0
2023-10-02 10:30:00,Mangalore,33.9,89.5,11.9,4.8,0
2023-10-02 10:40:00,Mangalore,33.9,89.6,11.8,4.4,0
2023-10-02 10:50:00,Mangalore,33.9,89.7,11.6,4.1,0
2023-10-02 11:00:00,Mangalore,33.9,89.7,11.5,3.7,0
2023-10-02 11:10:00,Mangalore,33.9,89.8,11.3,3.3,0
2023-10-02 11:20:00,Mangalore,34.0,89.8,11.2,2.9,0
2023-10-02 11:30:00,Mangalore,34.0,89.9,11.0,2.5,0
2023-10-02 11:40:00,Mangalore,34.0,89.9,10.8,2.1,0
2023-10-02 11:50:00,Mangalore,34.0,89.9,10.7,1.7,0
2023-10-02 12:00:00,Mangalore,37.48981375147572,57.05249305757952,6.147806712112964,1.8685693648242678,1
2023-10-02 12:10:00,Mangalore,37.34175094236573,55.42046709086743,6.011743854265753,0.7239492960833813,1
2023-10-02 12:20:00,Mangalore,37.31231146200214,57.70781729433607,6.403393703744162,1.8819523510667082,1
2023-10-02 12:30:00,Mangalore,36.938505267253,56.46745172239707,5.404942539668779,1.3253302414246018,1
2023-10-02 12:40:00,Mangalore,38.690465963318566,55.7580180958773,5.1051934597279045,1.220312884615961,1
2023-10-02 12:50:00,Mangalore,37.795253344201456,57.76871765816141,5.6497662200017915,1.6665414088016715,1
2023-10-02 13:00:00,Mangalore,34.0,90.0,9.5,1.3,0
2023-10-02 13:10:00,Mangalore,34.0,89.9,9.3,1.7,0
2023-10-02 13:20:00,Mangalore,34.0,89.9,9.2,2.1,0
2023-10-02 13:30:00,Mangalore,34.0,89.9,9.0,2.5,0
2023-10-02 13:40:00,Mangalore,34.0,89.8,8.8,2.9,0
2023-10-02 13:50:00,Mangalore,33.9,89.8,8.7,3.3,0
2023-10-02 14:00:00,Mangalore,33.9,89.7,8.5,3.7,0
2023-10-02 14:10:00,Mangalore,33.9,89.7,8.4,4.1,0
2023-10-02 14:20:00,Mangalore,33.9,89.6,8.2,4.4,0
2023-10-02 14:30:00,Mangalore,33.9,89.5,8.1,4.8,0
2023-10-02 14:40:00,Mangalore,33.9,89.4,7.9,5.2,0
2023-10-02 14:50:00,Mangalore,33.8,89.4,7.8,5.5,0
2023-10-02 15:00:00,Mangalore,33.8,89.3,7.6,5.9,0
2023-10-02 15:10:00,Mangalore,33.8,89.2,7.5,6.2,0
2023-10-02 15:20:00,Mangalore,33.7,89.1,7.4,6.5,0
2023-10-02 15:30:00,Mangalore,33.7,88.9,7.3,6.8,0
2023-10-02 15:40:00,Mangalore,33.7,88.8,7.1,7.1,0
2023-10-02 15:50:00,Mangalore,33.7,88.7,7.0,7.4,0
2023-10-02 16:00:00,Mangalore,33.6,88.6,6.9,7.7,0
2023-10-02 16:10:00,Mangalore,33.6,88.4,6.8,8.0,0
2023-10-02 16:20:00,Mangalore,33.5,88.3,6.7,8.2,0
2023-10-02 16:30:00,Mangalore,33.5,88.1,6.6,8.4,0
2023-10-02 16:40:00,Mangalore,33.5,88.0,6.5,8.7,0
2023-10-02 16:50:00,Mangalore,33.4,87.8,6.5,8.9,0
2023-10-02 17:00:00,Mangalore,33.4,87.7,6.4,9.0,0
2023-10-02 17:10:00,Mangalore,33.3,87.5,6.3,9.2,0
2023-10-02 17:20:00,Mangalore,33.3,87.3,6.3,9.4,0
2023-10-02 17:30:00,Mangalore,33.2,87.1,6.2,9.5,0
2023-10-02 17:40:00,Mangalore,33.2,86.9,6.1,9.6,0
2023-10-02 17:50:00,Mangalore,33.1,86.8,6.1,9.7,0
2023-10-02 18:00:00,Mangalore,37.53720659913715,55.41472818642031,5.988173211831071,1.735307065840956,1
2023-10-02 18:10:00,Mangalore,37.74824633605387,56.881176426683055,5.018085014717908,0.02190271351198314,1
2023-10-02 18:20:00,Mangalore,36.21227256990142,55.98933276561679,5.745549417189874,0.9354346655291412,1
2023-10-02 18:30:00,Mangalore,37.18864162737566,57.985854717925534,5.351086168864134,1.7703420304697823,1
2023-10-02 18:40:00,Mangalore,38.79787712786979,57.1153516347691,5.855168431014487,0.14992931821220035,1
2023-10-02 18:50:00,Mangalore,37.711125835111375,57.983285206505265,6.631401722815205,0.37750451210833647,1
2023-10-02 19:00:00,Mangalore,37.12855430766651,56.623919140292216,5.33544013473795,0.1024654657808779,1
2023-10-02 19:10:00,Mangalore,37.020036424553645,56.605533658878635,5.101919281640364,0.9296799240374394,1
2023-10-02 19:20:00,Mangalore,38.29020844126548,56.736707015280736,5.577662254772567,1.3635834700283427,1
2023-10-02 19:30:00,Mangalore,36.04954060125993,56.72050948165394,6.2234663648460256,1.5092671617511197,1
2023-10-02 19:40:00,Mangalore,36.52931434704651,57.01341106924404,6.143736462193486,1.4526330550565851,1
2023-10-02 19:50:00,Mangalore,36.56372431254137,55.54447619442084,6.110840026004349,1.371908291448,1
2023-10-02 20:00:00,Mangalore,32.4,83.8,6.2,9.5,0
2023-10-02 20:10:00,Mangalore,32.3,83.6,6.3,9.4,0
2023-10-02 20:20:00,Mangalore,32.2,83.3,6.3,9.2,0
2023-10-02 20:30:00,Mangalore,32.1,83.0,6.4,9.0,0
2023-10-02 20:40:00,Mangalore,32.1,82.8,6.5,8.9,0
2023-10-02 20:50:00,Mangalore,32.0,82.5,6.5,8.7,0
2023-10-02 21:00:00,Mangalore,31.9,82.2,6.6,8.4,0
2023-10-02 21:10:00,Mangalore,31.9,81.9,6.7,8.2,0
2023-10-02 21:20:00,Mangalore,31.8,81.7,6.8,8.0,0
2023-10-02 21:30:00,Mangalore,31.7,81.4,6.9,7.7,0
2023-10-02 21:40:00,Mangalore,31.6,81.1,7.0,7.4,0
2023-10-02 21:50:00,Mangalore,31.6,80.8,7.1,7.1,0
2023-10-02 22:00:00,Mangalore,31.5,80.5,7.3,6.8,0
2023-10-02 22:10:00,Mangalore,31.4,80.2,7.4,6.5,0
2023-10-02 22:20:00,Mangalore,31.3,79.9,7.5,6.2,0
2023-10-02 22:30:00,Mangalore,31.2,79.6,7.6,5.9,0
2023-10-02 22:40:00,Mangalore,31.2,79.3,7.8,5.5,0
2023-10-02 22:50:00,Mangalore,31.1,79.0,7.9,5.2,0
2023-10-02 23:00:00,Mangalore,31.0,78.7,8.1,4.8,0
2023-10-02 23:10:00,Mangalore,30.9,78.4,8.2,4.4,0
2023-10-02 23:20:00,Mangalore,30.8,78.1,8.4,4.1,0
2023-10-02 23:30:00,Mangalore,30.7,77.8,8.5,3.7,0
2023-10-02 23:40:00,Mangalore,30.7,77.5,8.7,3.3,0
2023-10-02 23:50:00,Mangalore,30.6,77.2,8.8,2.9,0
2023-10-03 00:00:00,Mangalore,30.0,75.0,10.0,0.0,0
2023-10-03 00:10:00,Mangalore,30.1,75.3,10.2,0.4,0
2023-10-03 00:20:00,Mangalore,30.2,75.6,10.3,0.8,0
2023-10-03 00:30:00,Mangalore,30.3,75.9,10.5,1.3,0
2023-10-03 00:40:00,Mangalore,30.3,76.3,10.7,1.7,0
2023-10-03 00:50:00,Mangalore,30.4,76.6,10.8,2.1,0
2023-10-03 01:00:00,Mangalore,30.5,76.9,11.0,2.5,0
2023-10-03 01:10:00,Mangalore,30.6,77.2,11.2,2.9,0
2023-10-03 01:20:00,Mangalore,30.7,77.5,11.3,3.3,0
2023-10-03 01:30:00,Mangalore,30.7,77.8,11.5,3.7,0
2023-10-03 01:40:00,Mangalore,30.8,78.1,11.6,4.1,0
2023-10-03 01:50:00,Mangalore,30.9,78.4,11.8,4.4,0
2023-10-03 02:00:00,Mangalore,31.0,78.7,11.9,4.8,0
2023-10-03 02:10:00,Mangalore,31.1,79.0,12.1,5.2,0
2023-10-03 02:20:00,Mangalore,31.2,79.3,12.2,5.5,0
2023-10-03 02:30:00,Mangalore,31.2,79.6,12.4,5.9,0
2023-10-03 02:40:00,Mangalore,31.3,79.9,12.5,6.2,0
2023-10-03 02:50:00,Mangalore,31.4,80.2,12.6,6.5,0
2023-10-03 03:00:00,Mangalore,31.5,80.5,12.7,6.8,0
2023-10-03 03:10:00,Mangalore,31.6,80.8,12.9,7.1,0
2023-10-03 03:20:00,Mangalore,31.6,81.1,13.0,7.4,0
2023-10-03 03:30:00,Mangalore,31.7,81.4,13.1,7.7,0
2023-10-03 03:40:00,Mangalore,31.8,81.7,13.2,8.0,0
2023-10-03 03:50:00,Mangalore,31.9,81.9,13.3,8.2,0
2023-10-03 04:00:00,Mangalore,31.9,82.2,13.4,8.4,0
2023-10-03 04:10:00,Mangalore,32.0,82.5,13.5,8.7,0
2023-10-03 04:20:00,Mangalore,32.1,82.8,13.5,8.9,0
2023-10-03 04:30:00,Mangalore,32.1,83.0,13.6,9.0,0
2023-10-03 04:40:00,Mangalore,32.2,83.3,13.7,9.2,0
2023-10-03 04:50:00,Mangalore,32.3,83.6,13.7,9.4,0
2023-10-03 05:00:00,Mangalore,32.4,83.8,13.8,9.5,0
2023-10-03 05:10:00,Mangalore,32.4,84.1,13.9,9.6,0
2023-10-03 05:20:00,Mangalore,32.5,84.3,13.9,9.7,0
2023-10-03 05:30:00,Mangalore,32.5,84.6,13.9,9.8,0
2023-10-03 05:40:00,Mangalore,32.6,84.8,14.0,9.9,0
2023-10-03 05:50:00,Mangalore,32.7,85.0,14.0,9.9,0
2023-10-03 06:00:00,Mangalore,37.6114378549015,55.04638108618957,5.646079946412627,0.777249769705602,1
2023-10-03 06:10:00,Mangalore,37.57819055367378,56.488707373508916,5.527279506333174,1.8197051152859456,1
2023-10-03 06:20:00,Mangalore,36.921023565330295,55.18563302273069,5.644878022788118,1.7756602135583361,1
2023-10-03 06:30:00,Mangalore,38.295671092973265,57.492549915793596,6.754947465324317,0.38160866634862556,1
2023-10-03 06:40:00,Mangalore,37.41362064713013,55.19761232395366,5.643378108553591,0.430802110800637,1
2023-10-03 06:50:00,Mangalore,36.640929210011535,56.84964047620282,5.608812645002845,1.5630630653025468,1
2023-10-03 07:00:00,Mangalore,37.1693917793184,56.21373811772765,6.055938365155843,0.36876399298112417,1
2023-10-03 07:10:00,Mangalore,37.40895390625328,56.55959772140994,5.42826716236011,1.649835463502549,1
2023-10-03 07:20:00,Mangalore,37.97670078227898,55.42689592784656,5.358872476281459,0.9321013479080689,1
2023-10-03 07:30:00,Mangalore,37.14273563009515,56.0045302422301,5.045527923926456,0.3953563014823551,1
2023-10-03 07:40:00,Mangalore,38.90290513310751,57.08470443097358,6.410547878267433,0.21482040809212455,1
2023-10-03 07:50:00,Mangalore,38.96423907401107,56.385697802440745,5.961553449708061,0.8710266517883178,1
2023-10-03 08:00:00,Mangalore,33.4,87.7,13.6,9.0,0
2023-10-03 08:10:00,Mangalore,33.4,87.8,13.5,8.9,0
2023-10-03 08:20:00,Mangalore,33.5,88.0,13.5,8.7,0
2023-10-03 08:30:00,Mangalore,33.5,88.1,13.4,8.4,0
2023-10-03 08:40:00,Mangalore,33.5,88.3,13.3,8.2,0
2023-10-03 08:50:00,Mangalore,33.6,88.4,13.2,8.0,0
2023-10-03 09:00:00,Mangalore,33.6,88.6,13.1,7.7,0
